-0.812813303818767 0.03762777525575271 -0.7058496046866609 0.5610985666143331 0.8388310135262743 -0.01442745048079195 -2.349250413943757 -0.8587286233021439 -1.226041029195812 0.01852864621706989 0.7156286846843606 0.3946758897137027 0.04101332170829807 -1.339460199197007 0.9347010792156299 0.8015312793399233 -0.04951202753036996 -1.176648181210807 0.4421749110726126 -0.4855944071978139 0.4312042364289752 -0.737113005228197 -0.3212957615911373 0.2940982094091856 0.5895185560323885 0.3315153295946562
-1.338344555871386 -0.8876718670206037 -1.015128926191856 -0.7617400150530096 -0.9121924444481264 -1.010031382484184 -0.8204229964596295 -0.8690488849033113 -1.038730547289557 -0.9290397355240345 -0.7962926270829608 -0.9963315448234621 -0.9586935979097403 -0.9357028650993242 -0.8217265326528699 -1.048873335057917 -0.8103177843874044 -0.9091568473339472 -0.8868821723178435 -0.9796048686930643 -0.8357524449529897 -0.8887553942645522 -0.9128705956673366 -0.8430629811002779 -0.8998322783246206 -0.8578464067193007
-1.172340783675641 -0.884762820141015 -0.8247570947296857 -0.7241409822106776 -0.8681825977307274 -0.9040352777443652 -0.8214099881323446 -0.8647753341524164 -0.8171017736071353 -0.770724758424075 -0.8815691339233945 -0.9153778155510762 -0.9602263165387291 -0.9562985603929378 -0.8595712876118355 -0.894186237914906 -0.8692324494658887 -0.8229693278218672 -0.9628522807427912 -0.8221660826323384 -0.7373221605803429 -0.8234929407590195 -0.8724683936721277 -0.7650093737769148 -0.831268768555196 -0.8850594099539509
-1.428901732393182 -0.9489034782186998 -1.041108982275185 -0.8443266297710089 -0.8886009957587984 -0.8854244082712664 -0.8448997560323345 -0.9160920759212852 -1.037686609528187 -0.8825558004395657 -0.917813333309393 -1.021139778507618 -1.116640496117875 -0.9805113806538841 -0.8548558694335697 -0.9673020889128247 -0.8387459559250783 -0.9157398617654424 -0.995128506940122 -1.067278667797723 -0.9011239315245151 -0.9546786815372409 -0.9417670203125218 -0.8167100554677605 -0.7754723837537635 -0.8603536085293159
-1.2715533858915 -0.925369585539994 -0.9071914855866773 -0.7824014283706192 -0.8837473758235708 -0.8558629873287992 -0.7752476084703986 -0.8615261225361193 -0.8523405392288994 -0.9041357476788261 -0.7737977195767577 -0.9845443405209221 -1.079906384174527 -0.9283936236920215 -0.9437216841778503 -0.8165658222677197 -0.9584229673698466 -0.9054632863898908 -0.8656747494661099 -0.9947258961777671 -0.7509940084239366 -0.9211426478555264 -0.7975491031633938 -0.9088237082894045 -0.7434146544972167 -0.9376950121801508
-1.199846165937321 0.3560949084053749 0.0899215715399302 -4.707461648536074 -3.85904555781922 0.6998176851449923 0.7712478517160601 -0.5340778115737684 0.1634469980761423 0.551035758054885 -3.354172112746894 0.4488340204163041 -0.1560313786590957 0.3148831159791925 -1.136330565047025 0.3594726283919734 0.4927866942304444 0.08326643977675008 0.4287909394008377 -3.813678569526394 -0.4731624066010373 0.3006345398534032 0.5184455954895174 -0.9205823167160272 1.356963781313516 0.7977398226082056
-1.337350775347122 -0.7976131873094801 -1.022661134102336 -0.7568613618571703 -0.7449273666639026 -0.9954715567381663 -0.7752098084231216 -0.9091050342106911 -0.9045665843234251 -0.9812909282237293 -0.9246704634455911 -0.856093215628265 -0.9034954785979713 -0.9722855527676946 -0.9232478057072954 -0.9904439166200923 -0.9298417162231452 -0.8335817171976364 -1.017165742515599 -0.8799880220791984 -0.9243778971357223 -0.8431122022938849 -0.9047776665260914 -0.7700297765686296 -0.8391305517644215 -0.7521504920220938
-1.307742422190996 -0.946301697424863 -0.8774769941938042 -0.8512198320847917 -0.929761748524736 -0.8963310698695779 -0.8233403548121794 -0.9345019250792219 -1.030443492486421 -0.9546581399758791 -0.7724393175504023 -0.8600442617921644 -0.9922358462562432 -1.002641712643385 -0.8523557773581717 -0.9710783303377412 -0.8655673710002425 -0.8560032066444389 -0.8449251091031428 -1.032041088551582 -0.8591002805885252 -0.9340025266277809 -0.9610358524674905 -0.7655282553966815 -0.7532163335162736 -0.7738236868378229
-1.25163804999889 -0.8707453478163354 -0.8910963838212393 -0.7755283472343827 -0.7542830588550034 -0.945081994433779 -0.7167248611053305 -0.9518543921689161 -0.9807816136828896 -0.8802394060887803 -0.8013232207482651 -0.9728489053263658 -1.057490872731581 -0.9295589084623266 -0.8534711741768926 -0.9057806475033547 -0.9132289165643733 -0.9363949864991954 -0.9261294192940525 -0.9256444399604106 -0.8089010756029981 -0.7862559127770899 -0.8351100618936561 -0.8752121474866054 -0.787578258364335 -0.7823540947799574
-0.6188931814625889 -0.3465856969577467 -1.800092162020122 1.663121330525273 1.801435156670632 0.2989860881485482 -0.185596056356089 0.5660529810307384 -1.259953054789707 -0.9796748006606993 1.149008948807378 -0.6980273713163462 -2.077985394105935 -0.5962174851335635 1.039672098391733 1.176478165294289 -1.217374429794688 -0.6666941708935193 -2.06577258980826 -0.6278356166478837 0.5724511256040274 -1.060814030767495 -1.363699894274695 1.480213058718153 0.6306194281338525 1.128379651542
